date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-03,RS,Taquara,city,1,0,False,57466,4321204,1.74016,
2020-04-03,RS,Taquari,city,1,0,False,26862,4321303,3.72273,
2020-04-03,RS,Torres,city,8,0,False,38732,4321501,20.65476,
2020-04-03,RS,Tramandaí,city,1,0,False,51715,4321600,1.93367,
2020-04-03,RS,Uruguaiana,city,1,0,False,126970,4322400,0.78759,
2020-04-03,RS,Viamão,city,4,0,False,255224,4323002,1.56725,
2020-04-03,RS,Vila Maria,city,1,0,False,4358,4323408,22.94631,
2020-04-03,RS,,state,410,6,False,11377239,43,3.60369,0.0146
2020-04-03,SC,Antônio Carlos,city,8,1,False,8513,4201208,93.97392,0.125
2020-04-03,SC,Araranguá,city,1,0,False,68228,4201406,1.46567,
2020-04-03,SC,Balneário Arroio do Silva,city,1,0,False,13071,4201950,7.65052,
2020-04-03,SC,Balneário Camboriú,city,10,0,False,142295,4202008,7.02765,
2020-04-03,SC,Biguaçu,city,1,0,False,68481,4202305,1.46026,
2020-04-03,SC,Blumenau,city,24,0,False,357199,4202404,6.71894,
2020-04-03,SC,Braço do Norte,city,12,0,False,33450,4202800,35.87444,
2020-04-03,SC,Brusque,city,3,0,False,134723,4202909,2.22679,
2020-04-03,SC,Camboriú,city,7,0,False,82989,4203204,8.43485,
2020-04-03,SC,Canelinha,city,1,0,False,12240,4203709,8.16993,
2020-04-03,SC,Chapecó,city,5,0,False,220367,4204202,2.26894,
2020-04-03,SC,Criciúma,city,23,1,False,215186,4204608,10.68843,0.0435
2020-04-03,SC,Florianópolis,city,78,1,False,500973,4205407,15.5697,0.0128
2020-04-03,SC,Gaspar,city,2,0,False,69639,4205902,2.87195,
2020-04-03,SC,Governador Celso Ramos,city,1,0,False,14471,4206009,6.91037,
2020-04-03,SC,Gravatal,city,3,0,False,11501,4206207,26.08469,
2020-04-03,SC,Içara,city,1,0,False,56421,4207007,1.77239,
2020-04-03,SC,Imbituba,city,6,0,False,44853,4207304,13.37703,
2020-04-03,SC,Importados/Indefinidos,city,8,0,False,,,,
2020-04-03,SC,Indaial,city,1,0,False,69425,4207502,1.4404,
2020-04-03,SC,Irati,city,1,0,False,1930,4207858,51.81347,
2020-04-03,SC,Itajaí,city,19,0,False,219536,4208203,8.65462,
2020-04-03,SC,Itapema,city,2,0,False,65312,4208302,3.06222,
2020-04-03,SC,Jaguaruna,city,2,0,False,20024,4208807,9.98801,
2020-04-03,SC,Jaraguá do Sul,city,5,0,False,177697,4208906,2.81378,
2020-04-03,SC,Joaçaba,city,1,0,False,30118,4209003,3.32027,
2020-04-03,SC,Joinville,city,17,1,False,590466,4209102,2.87908,0.0588
2020-04-03,SC,Lages,city,1,0,False,157544,4209300,0.63474,
2020-04-03,SC,Laguna,city,1,0,False,45814,4209409,2.18274,
2020-04-03,SC,Mafra,city,1,0,False,56292,4210100,1.77645,
2020-04-03,SC,Morro da Fumaça,city,1,0,False,17796,4211207,5.61924,
2020-04-03,SC,Navegantes,city,4,0,False,81475,4211306,4.90948,
2020-04-03,SC,Palhoça,city,1,0,False,171797,4211900,0.58208,
2020-04-03,SC,Papanduva,city,2,0,False,19320,4212205,10.35197,
2020-04-03,SC,Paulo Lopes,city,1,0,False,7494,4212304,13.34401,
2020-04-03,SC,Pescaria Brava,city,1,0,False,10091,4212650,9.90982,
2020-04-03,SC,Pomerode,city,1,0,False,33447,4213203,2.9898,
2020-04-03,SC,Porto Belo,city,4,0,False,21388,4213500,18.70208,
2020-04-03,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-04-03,SC,São Francisco do Sul,city,1,0,False,52721,4216206,1.89678,
2020-04-03,SC,São José,city,12,1,False,246586,4216602,4.86646,0.0833
2020-04-03,SC,São Lourenço do Oeste,city,1,0,False,24076,4216909,4.15351,
2020-04-03,SC,São Ludgero,city,3,0,False,13410,4217006,22.37136,
2020-04-03,SC,São Pedro de Alcântara,city,1,0,False,5823,4217253,17.17328,
2020-04-03,SC,Siderópolis,city,2,0,False,14007,4217600,14.27857,
2020-04-03,SC,Tijucas,city,1,0,False,38407,4218004,2.60369,
2020-04-03,SC,Timbé do Sul,city,1,0,False,5348,4218103,18.69858,
2020-04-03,SC,Tubarão,city,15,0,False,105686,4218707,14.19299,
2020-04-03,SC,Urussanga,city,1,0,False,21268,4219002,4.7019,
2020-04-03,SC,,state,301,5,False,7164788,42,4.2011,0.0166
2020-04-03,SE,Aracaju,city,23,2,False,657013,2800308,3.50069,0.087
2020-04-03,SE,Capela,city,1,0,False,34213,2801306,2.92287,
2020-04-03,SE,Nossa Senhora da Glória,city,1,0,False,36924,2804508,2.70827,
2020-04-03,SE,Propriá,city,2,0,False,29626,2805703,6.75083,
2020-04-03,SE,,state,27,2,False,2298696,28,1.17458,0.0741
2020-04-03,SP,Adamantina,city,1,0,False,35068,3500105,2.8516,
2020-04-03,SP,Águas de Lindóia,city,1,0,False,18705,3500501,5.34616,
2020-04-03,SP,Agudos,city,1,0,False,37214,3500709,2.68716,
2020-04-03,SP,Americana,city,2,0,False,239597,3501608,0.83473,
2020-04-03,SP,Araçatuba,city,2,0,False,197016,3502804,1.01515,
2020-04-03,SP,Araraquara,city,2,0,False,236072,3503208,0.8472,
2020-04-03,SP,Arujá,city,4,1,False,89824,3503901,4.45315,0.25
2020-04-03,SP,Assis,city,1,0,False,104386,3504008,0.95798,
2020-04-03,SP,Atibaia,city,2,0,False,142761,3504107,1.40094,
2020-04-03,SP,Barueri,city,28,1,False,274182,3505708,10.21219,0.0357
2020-04-03,SP,Bauru,city,2,0,False,376818,3506003,0.53076,
2020-04-03,SP,Brodowski,city,1,0,False,24939,3507803,4.00978,
2020-04-03,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-03,SP,Caieiras,city,19,1,False,101470,3509007,18.72475,0.0526
2020-04-03,SP,Cajamar,city,1,0,False,76801,3509205,1.30207,
2020-04-03,SP,Campinas,city,24,1,False,1204073,3509502,1.99323,0.0417
2020-04-03,SP,Carapicuíba,city,11,1,False,400927,3510609,2.74364,0.0909
2020-04-03,SP,Cotia,city,27,2,False,249210,3513009,10.83424,0.0741
2020-04-03,SP,Cravinhos,city,1,1,False,35292,3513108,2.8335,1.0
2020-04-03,SP,Diadema,city,20,1,False,423884,3513801,4.71827,0.05
2020-04-03,SP,Dracena,city,1,0,False,46793,3514403,2.13707,
2020-04-03,SP,Embu das Artes,city,18,1,False,273726,3515004,6.57592,0.0556
2020-04-03,SP,Ferraz de Vasconcelos,city,14,0,False,194276,3515707,7.20624,
2020-04-03,SP,Franca,city,2,0,False,353187,3516200,0.56627,
2020-04-03,SP,Francisco Morato,city,7,0,False,175844,3516309,3.9808,
2020-04-03,SP,Franco da Rocha,city,6,1,False,154489,3516408,3.88377,0.1667
2020-04-03,SP,Guarujá,city,3,0,False,320459,3518701,0.93616,
2020-04-03,SP,Guarulhos,city,52,2,False,1379182,3518800,3.77035,0.0385
2020-04-03,SP,Hortolândia,city,1,0,False,230851,3519071,0.43318,
2020-04-03,SP,Importados/Indefinidos,city,69,0,False,,,,
2020-04-03,SP,Indaiatuba,city,2,0,False,251627,3520509,0.79483,
2020-04-03,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-03,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-03,SP,Itapecerica da Serra,city,6,1,False,175693,3522208,3.41505,0.1667
2020-04-03,SP,Itapevi,city,6,0,False,237700,3522505,2.52419,
2020-04-03,SP,Itaquaquecetuba,city,9,0,False,370821,3523107,2.42705,
2020-04-03,SP,Itararé,city,1,0,False,50503,3523206,1.98008,
2020-04-03,SP,Itu,city,1,0,False,173939,3523909,0.57491,
2020-04-03,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-03,SP,Jaboticabal,city,3,1,False,77263,3524303,3.88284,0.3333
2020-04-03,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-03,SP,Jandira,city,2,0,False,124937,3525003,1.60081,
2020-04-03,SP,Jaú,city,1,0,False,150252,3525300,0.66555,
2020-04-03,SP,Jundiaí,city,6,0,False,418962,3525904,1.43211,
2020-04-03,SP,Lençóis Paulista,city,1,0,False,68432,3526803,1.4613,
2020-04-03,SP,Limeira,city,2,0,False,306114,3526902,0.65335,
2020-04-03,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-03,SP,Mairiporã,city,3,0,False,100179,3528502,2.99464,
2020-04-03,SP,Marília,city,1,0,False,238882,3529005,0.41862,
2020-04-03,SP,Matão,city,2,0,False,83170,3529302,2.40471,
2020-04-03,SP,Mauá,city,10,0,False,472912,3529401,2.11456,
2020-04-03,SP,Mogi das Cruzes,city,16,1,False,445842,3530607,3.58872,0.0625
2020-04-03,SP,Mogi Guaçu,city,1,0,False,151888,3530706,0.65838,
2020-04-03,SP,Nova Odessa,city,0,0,False,60174,3533403,,
2020-04-03,SP,Osasco,city,57,3,False,698418,3534401,8.1613,0.0526
2020-04-03,SP,Paulínia,city,1,0,False,109424,3536505,0.91388,
2020-04-03,SP,Penápolis,city,1,0,False,63407,3537305,1.57711,
2020-04-03,SP,Piracicaba,city,5,0,False,404142,3538709,1.23719,
2020-04-03,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-03,SP,Poá,city,3,0,False,117452,3539806,2.55423,
2020-04-03,SP,Porto Feliz,city,1,0,False,53098,3540606,1.88331,
2020-04-03,SP,Praia Grande,city,2,0,False,325073,3541000,0.61525,
2020-04-03,SP,Promissão,city,1,0,False,40432,3541604,2.47329,
2020-04-03,SP,Ribeirão Pires,city,4,0,False,123393,3543303,3.24167,
2020-04-03,SP,Ribeirão Preto,city,15,1,False,703293,3543402,2.13282,0.0667
2020-04-03,SP,Rio Claro,city,1,0,False,206424,3543907,0.48444,
2020-04-03,SP,Salto de Pirapora,city,1,0,False,45422,3545308,2.20158,
2020-04-03,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-03,SP,Santana de Parnaíba,city,22,0,False,139447,3547304,15.7766,
2020-04-03,SP,Santo André,city,70,2,False,718773,3547809,9.73882,0.0286
2020-04-03,SP,Santos,city,55,0,False,433311,3548500,12.69296,
2020-04-03,SP,São Bernardo do Campo,city,70,4,False,838936,3548708,8.3439,0.0571
2020-04-03,SP,São Caetano do Sul,city,36,1,False,161127,3548807,22.34262,0.0278
2020-04-03,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-03,SP,São José do Rio Preto,city,7,0,False,460671,3549805,1.51952,
2020-04-03,SP,São José dos Campos,city,20,0,False,721944,3549904,2.7703,
2020-04-03,SP,São Paulo,city,3202,186,False,12252023,3550308,26.13446,0.0581
2020-04-03,SP,São Pedro,city,0,0,False,35653,3550407,,
2020-04-03,SP,São Sebastião,city,3,1,False,88980,3550704,3.37154,0.3333
2020-04-03,SP,São Vicente,city,4,0,False,365798,3551009,1.0935,
2020-04-03,SP,Sorocaba,city,8,2,False,679378,3552205,1.17755,0.25
2020-04-03,SP,Suzano,city,6,1,False,297637,3552502,2.01588,0.1667
2020-04-03,SP,Taboão da Serra,city,34,1,False,289664,3552809,11.73774,0.0294
2020-04-03,SP,Tatuí,city,1,0,False,121766,3554003,0.82125,
2020-04-03,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-04-03,SP,Valinhos,city,3,0,False,129193,3556206,2.32211,
2020-04-03,SP,Vargem Grande Paulista,city,4,1,False,52597,3556453,7.605,0.25
2020-04-03,SP,Vinhedo,city,1,0,False,78728,3556701,1.2702,
2020-04-03,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-03,SP,Votuporanga,city,1,0,False,94547,3557105,1.05768,
2020-04-03,SP,,state,4048,219,False,45919049,35,8.81551,0.0541
2020-04-03,TO,Araguaína,city,3,0,False,180470,1702109,1.66233,
2020-04-03,TO,Palmas,city,10,0,False,299127,1721000,3.34306,
2020-04-03,TO,,state,13,0,False,1572866,17,0.82652,
2020-04-02,AC,Acrelândia,city,8,0,False,15256,1200013,52.43838,
2020-04-02,AC,Porto Acre,city,1,0,False,18504,1200807,5.40424,
2020-04-02,AC,Rio Branco,city,36,0,False,407319,1200401,8.83828,
2020-04-02,AC,,state,45,0,False,881935,12,5.10242,
2020-04-02,AL,Importados/Indefinidos,city,4,0,False,,,,
2020-04-02,AL,Maceió,city,13,1,False,1018948,2704302,1.27583,0.0769
2020-04-02,AL,Porto Real do Colégio,city,1,0,False,20066,2707503,4.98355,
2020-04-02,AL,,state,18,1,False,3337357,27,0.53935,0.0556
2020-04-02,AM,Anori,city,1,0,False,21010,1300102,4.75964,
2020-04-02,AM,Boca do Acre,city,1,0,False,34308,1300706,2.91477,
2020-04-02,AM,Careiro da Várzea,city,1,0,False,30225,1301159,3.30852,
2020-04-02,AM,Itacoatiara,city,4,0,False,101337,1301902,3.94723,
2020-04-02,AM,Manacapuru,city,6,0,False,97377,1302504,6.16162,
2020-04-02,AM,Manaus,city,205,2,False,2182763,1302603,9.39177,0.0098
2020-04-02,AM,Novo Airão,city,1,0,False,19454,1303205,5.14033,
2020-04-02,AM,Parintins,city,3,1,False,114273,1303403,2.62529,0.3333
2020-04-02,AM,Santo Antônio do Içá,city,4,0,False,21602,1303700,18.5168,
2020-04-02,AM,Tonantins,city,3,0,False,18755,1304237,15.99573,
2020-04-02,AM,,state,229,3,False,4144597,13,5.52527,0.0131
2020-04-02,AP,Macapá,city,12,0,False,503327,1600303,2.38414,
2020-04-02,AP,,state,12,0,False,845731,16,1.41889,
2020-04-02,BA,Alagoinhas,city,3,0,False,151596,2900702,1.97894,
2020-04-02,BA,Barra,city,1,0,False,53578,2902708,1.86644,
2020-04-02,BA,Barra do Rocha,city,1,0,False,5714,2903102,17.50088,
2020-04-02,BA,Barreiras,city,1,0,False,155439,2903201,0.64334,
2020-04-02,BA,Belmonte,city,1,0,False,23328,2903409,4.28669,
2020-04-02,BA,Brumado,city,5,0,False,67195,2904605,7.44103,
2020-04-02,BA,Camaçari,city,4,0,False,299132,2905701,1.3372,
2020-04-02,BA,Canarana,city,1,0,False,26176,2906204,3.82029,
2020-04-02,BA,Candeias,city,1,0,False,87076,2906501,1.14842,
2020-04-02,BA,Catu,city,0,0,False,54704,2907509,,
2020-04-02,BA,Coaraci,city,1,0,False,16993,2908002,5.88478,
2020-04-02,BA,Conceição do Jacuípe,city,1,0,False,33153,2908507,3.01632,
2020-04-02,BA,Conde,city,1,0,False,25837,2908606,3.87042,
2020-04-02,BA,Dias d'Ávila,city,1,0,False,81089,2910057,1.23321,
2020-04-02,BA,Feira de Santana,city,22,0,False,614872,2910800,3.57798,
2020-04-02,BA,Ilhéus,city,8,0,False,162327,2913606,4.92832,
2020-04-02,BA,Importados/Indefinidos,city,0,0,False,,,,
2020-04-02,BA,Ipiaú,city,1,0,False,45873,2913903,2.17993,
2020-04-02,BA,Itabuna,city,4,0,False,213223,2914802,1.87597,
2020-04-02,BA,Itagibá,city,1,0,False,14579,2915205,6.85918,
2020-04-02,BA,Itajuípe,city,3,0,False,20491,2915502,14.64057,
2020-04-02,BA,Itamaraju,city,1,0,False,64486,2915601,1.55072,
2020-04-02,BA,Itororó,city,1,0,False,20382,2917102,4.90629,
2020-04-02,BA,Jequié,city,1,0,False,155966,2918001,0.64117,
2020-04-02,BA,Juazeiro,city,2,0,False,216707,2918407,0.92291,
2020-04-02,BA,Lauro de Freitas,city,12,0,False,198440,2919207,6.04717,
2020-04-02,BA,Medeiros Neto,city,1,0,False,22688,2921104,4.40762,
2020-04-02,BA,Nova Soure,city,1,0,False,26947,2922904,3.71099,
2020-04-02,BA,Pojuca,city,1,0,False,39519,2925204,2.53043,
2020-04-02,BA,Porto Seguro,city,10,0,False,148686,2925303,6.72558,
2020-04-02,BA,Prado,city,3,0,False,28174,2925501,10.64812,
2020-04-02,BA,Salvador,city,167,3,False,2872347,2927408,5.81406,0.018
2020-04-02,BA,Santa Cruz Cabrália,city,2,0,False,27778,2927705,7.19994,
2020-04-02,BA,São Domingos,city,1,0,False,9058,2928950,11.03996,
2020-04-02,BA,Teixeira de Freitas,city,2,0,False,160487,2931350,1.24621,
2020-04-02,BA,Vitória da Conquista,city,1,0,False,338480,2933307,0.29544,
2020-04-02,BA,,state,267,3,False,14873064,29,1.79519,0.0112
2020-04-02,CE,Aquiraz,city,13,0,False,80271,2301000,16.19514,
2020-04-02,CE,Beberibe,city,1,0,False,53573,2302206,1.86661,
2020-04-02,CE,Caucaia,city,1,0,False,361400,2303709,0.2767,
2020-04-02,CE,Eusébio,city,1,0,False,53618,2304285,1.86505,
2020-04-02,CE,Fortaleza,city,526,0,False,2669342,2304400,19.70523,
2020-04-02,CE,Icó,city,2,0,False,68018,2305407,2.9404,
2020-04-02,CE,Itaitinga,city,1,0,False,37980,2306256,2.63296,
2020-04-02,CE,Itapipoca,city,1,0,False,129358,2306405,0.77305,
2020-04-02,CE,Jaguaribe,city,1,0,False,34682,2306900,2.88334,
2020-04-02,CE,Juazeiro do Norte,city,1,0,False,274207,2307304,0.36469,
2020-04-02,CE,Maracanaú,city,2,0,False,227886,2307650,0.87763,
2020-04-02,CE,Maranguape,city,2,0,False,128978,2307700,1.55065,
2020-04-02,CE,Mauriti,city,1,0,False,47962,2308104,2.08498,
2020-04-02,CE,Quixadá,city,2,0,False,87728,2311306,2.27977,
2020-04-02,CE,Santa Quitéria,city,1,0,False,43703,2312205,2.28817,
2020-04-02,CE,Sobral,city,5,0,False,208935,2312908,2.39309,
2020-04-02,CE,Tianguá,city,2,0,False,75946,2313401,2.63345,
2020-04-02,CE,,state,563,21,False,9132078,23,6.16508,0.0373
2020-04-02,DF,Brasília,city,400,5,False,3015268,5300108,13.26582,0.0125
2020-04-02,DF,,state,400,5,False,3015268,53,13.26582,0.0125
2020-04-02,ES,Afonso Cláudio,city,1,0,False,30586,3200102,3.26947,
2020-04-02,ES,Alto Rio Novo,city,0,0,False,7836,3200359,,
2020-04-02,ES,Aracruz,city,1,0,False,101220,3200607,0.98795,
2020-04-02,ES,Cachoeiro de Itapemirim,city,1,0,False,208972,3201209,0.47853,
2020-04-02,ES,Cariacica,city,11,0,False,381285,3201308,2.88498,
2020-04-02,ES,Castelo,city,2,0,False,37534,3201407,5.3285,
2020-04-02,ES,Fundão,city,1,0,False,21509,3202207,4.64922,
2020-04-02,ES,Guarapari,city,3,0,False,124859,3202405,2.40271,
2020-04-02,ES,Importados/Indefinidos,city,0,0,False,,,,
2020-04-02,ES,Itapemirim,city,1,0,False,34348,3202801,2.91138,
2020-04-02,ES,Linhares,city,7,0,False,173555,3203205,4.0333,
2020-04-02,ES,Santa Teresa,city,1,0,False,23590,3204609,4.23908,
2020-04-02,ES,São Mateus,city,3,0,False,130611,3204906,2.2969,
2020-04-02,ES,São Roque do Canaã,city,1,0,False,12415,3204955,8.05477,
2020-04-02,ES,Serra,city,23,1,False,517510,3205002,4.44436,0.0435
2020-04-02,ES,Sooretama,city,2,0,False,30070,3205010,6.65115,
2020-04-02,ES,Viana,city,1,0,False,78239,3205101,1.27813,
2020-04-02,ES,Vila Velha,city,44,1,False,493838,3205200,8.9098,0.0227
2020-04-02,ES,Vitória,city,36,0,False,362097,3205309,9.94209,
2020-04-02,ES,,state,139,2,False,4018650,32,3.45887,0.0144
2020-04-02,GO,Águas Lindas de Goiás,city,1,0,False,212440,5200258,0.47072,
2020-04-02,GO,Anápolis,city,4,0,False,386923,5201108,1.0338,
2020-04-02,GO,Aparecida de Goiânia,city,2,0,False,578179,5201405,0.34591,
2020-04-02,GO,Caldas Novas,city,0,0,False,91162,5204508,,
2020-04-02,GO,Campestre de Goiás,city,1,0,False,3630,5204607,27.54821,
2020-04-02,GO,Catalão,city,1,0,False,108823,5205109,0.91892,
2020-04-02,GO,Cidade Ocidental,city,1,0,False,71376,5205497,1.40103,
2020-04-02,GO,Goianésia,city,1,0,False,70084,5208608,1.42686,
2020-04-02,GO,Goiânia,city,43,0,False,1516113,5208707,2.8362,
2020-04-02,GO,Hidrolândia,city,0,0,False,21706,5209705,,
2020-04-02,GO,Importados/Indefinidos,city,0,0,False,,,,
2020-04-02,GO,Itumbiara,city,2,0,False,104742,5211503,1.90945,
2020-04-02,GO,Jataí,city,2,0,False,100882,5211909,1.98251,
2020-04-02,GO,Luziânia,city,1,1,False,208299,5212501,0.48008,1.0
2020-04-02,GO,Paranaiguara,city,1,0,False,10057,5216304,9.94332,
2020-04-02,GO,Rio Verde,city,7,0,False,235647,5218805,2.97054,
2020-04-02,GO,Silvânia,city,1,0,False,20695,5220603,4.83209,
2020-04-02,GO,Trindade,city,1,0,False,127599,5221403,0.78371,
2020-04-02,GO,Valparaíso de Goiás,city,4,0,False,168468,5221858,2.37434,
2020-04-02,GO,,state,73,1,False,7018354,52,1.04013,0.0137
2020-04-02,MA,Açailândia,city,1,0,False,112445,2100055,0.88932,
2020-04-02,MA,Imperatriz,city,1,0,False,258682,2105302,0.38658,
2020-04-02,MA,São Luís,city,78,1,False,1101884,2111300,7.07879,0.0128
2020-04-02,MA,,state,80,1,False,7075181,21,1.13071,0.0125
2020-04-02,MG,Alfenas,city,1,0,False,79996,3101607,1.25006,
2020-04-02,MG,Araguari,city,1,0,False,117267,3103504,0.85275,
2020-04-02,MG,Arcos,city,1,0,False,40092,3104205,2.49426,
2020-04-02,MG,Barbacena,city,1,0,False,137313,3105608,0.72826,
2020-04-02,MG,Belo Horizonte,city,210,3,False,2512070,3106200,8.35964,0.0143
2020-04-02,MG,Betim,city,5,0,False,439340,3106705,1.13807,
2020-04-02,MG,Boa Esperança,city,1,0,False,40127,3107109,2.49209,
2020-04-02,MG,Bom Despacho,city,1,0,False,50605,3107406,1.97609,
2020-04-02,MG,Campo Belo,city,1,0,False,54029,3111200,1.85086,
2020-04-02,MG,Campos Altos,city,1,0,False,15461,3111507,6.46789,
2020-04-02,MG,Capitólio,city,1,0,False,8632,3112802,11.5848,
2020-04-02,MG,Carmo do Cajuru,city,1,0,False,22478,3114204,4.44879,
2020-04-02,MG,Contagem,city,9,0,False,663855,3118601,1.35572,
2020-04-02,MG,Coronel Fabriciano,city,1,0,False,109855,3119401,0.91029,
2020-04-02,MG,Divinópolis,city,9,0,False,238230,3122306,3.77786,
2020-04-02,MG,Extrema,city,1,0,False,36225,3125101,2.76052,
2020-04-02,MG,Governador Valadares,city,2,0,False,279885,3127701,0.71458,
2020-04-02,MG,Guimarânia,city,1,0,False,8039,3128907,12.43936,
2020-04-02,MG,Importados/Indefinidos,city,3,0,False,,,,
2020-04-02,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-04-02,MG,Juiz de Fora,city,30,0,False,568873,3136702,5.27358,
2020-04-02,MG,Lagoa da Prata,city,5,0,False,52165,3137205,9.58497,
2020-04-02,MG,Lavras,city,1,0,False,103773,3138203,0.96364,
2020-04-02,MG,Manhuaçu,city,1,0,False,90229,3139409,1.10829,
2020-04-02,MG,Mariana,city,3,1,False,60724,3140001,4.94039,0.3333
2020-04-02,MG,Muriaé,city,3,0,False,108763,3143906,2.75829,
2020-04-02,MG,Nova Lima,city,22,0,False,94889,3144805,23.18498,
2020-04-02,MG,Patrocínio,city,3,0,False,90757,3148103,3.30553,
2020-04-02,MG,Poços de Caldas,city,2,0,False,167397,3151800,1.19476,
2020-04-02,MG,Pouso Alegre,city,3,0,False,150737,3152501,1.99022,
2020-04-02,MG,Ribeirão das Neves,city,2,0,False,334858,3154606,0.59727,
2020-04-02,MG,Sabará,city,4,0,False,136344,3156700,2.93376,
2020-04-02,MG,Santa Luzia,city,1,0,False,219134,3157807,0.45634,
2020-04-02,MG,Santana do Paraíso,city,1,0,False,34663,3158953,2.88492,
2020-04-02,MG,Santo Antônio do Monte,city,2,0,False,28243,3160405,7.0814,
2020-04-02,MG,São João del Rei,city,3,0,False,90082,3162500,3.3303,
2020-04-02,MG,Serra do Salitre,city,1,0,False,11582,3166808,8.63409,
2020-04-02,MG,Sete Lagoas,city,2,0,False,239639,3167202,0.83459,
2020-04-02,MG,Timóteo,city,1,0,False,89842,3168705,1.11307,
2020-04-02,MG,Toledo,city,1,0,False,6258,3169109,15.97955,
2020-04-02,MG,Uberaba,city,4,0,False,333783,3170107,1.19838,
2020-04-02,MG,Uberlândia,city,22,0,False,691305,3170206,3.18239,
2020-04-02,MG,Unaí,city,1,0,False,84378,3170404,1.18514,
2020-04-02,MG,,state,370,4,False,21168791,31,1.74786,0.0108
2020-04-02,MS,Alcinópolis,city,1,0,False,5343,5000252,18.71608,
2020-04-02,MS,Batayporã,city,4,1,False,11329,5002001,35.30762,0.25
2020-04-02,MS,Campo Grande,city,38,0,False,895982,5002704,4.24116,
2020-04-02,MS,Dourados,city,4,0,False,222949,5003702,1.79413,
2020-04-02,MS,Nova Andradina,city,2,0,False,54374,5006200,3.67823,
2020-04-02,MS,Ponta Porã,city,1,0,False,92526,5006606,1.08078,
2020-04-02,MS,Rio Verde de Mato Grosso,city,1,0,False,19746,5007406,5.06432,
2020-04-02,MS,Sidrolândia,city,1,0,False,57665,5007901,1.73415,
2020-04-02,MS,Três Lagoas,city,1,0,False,121388,5008305,0.8238,
2020-04-02,MS,,state,53,1,False,2778986,50,1.90717,0.0189
2020-04-02,MT,Cuiabá,city,25,0,False,612547,5103403,4.08132,
2020-04-02,MT,Lucas do Rio Verde,city,1,0,False,65534,5105259,1.52593,
2020-04-02,MT,Nova Monte Verde,city,1,0,False,9178,5108956,10.89562,
2020-04-02,MT,Rondonópolis,city,5,0,False,232491,5107602,2.15062,
2020-04-02,MT,Sinop,city,3,0,False,142996,5107909,2.09796,
2020-04-02,MT,Tangará da Serra,city,2,0,False,103750,5107958,1.92771,
2020-04-02,MT,Várzea Grande,city,4,0,False,284971,5108402,1.40365,
2020-04-02,MT,,state,41,0,False,3484466,51,1.17665,
2020-04-02,PA,Abaetetuba,city,1,0,False,157698,1500107,0.63412,
2020-04-02,PA,Ananindeua,city,9,0,False,530598,1500800,1.6962,
2020-04-02,PA,Barcarena,city,1,0,False,124680,1501303,0.80205,
2020-04-02,PA,Belém,city,28,0,False,1492745,1501402,1.87574,
2020-04-02,PA,Castanhal,city,1,0,False,200793,1502400,0.49803,
2020-04-02,PA,Itaituba,city,1,0,False,101247,1503606,0.98768,
2020-04-02,PA,Marabá,city,1,0,False,279349,1504208,0.35798,
2020-04-02,PA,Marituba,city,1,0,False,131521,1504422,0.76033,
2020-04-02,PA,Parauapebas,city,1,0,False,208273,1505536,0.48014,
2020-04-02,PA,Santarém,city,4,1,False,304589,1506807,1.31325,0.25
2020-04-02,PA,Tucuruí,city,1,0,False,113659,1508100,0.87982,
2020-04-02,PA,,state,49,1,False,8602865,15,0.56958,0.0204
2020-04-02,PB,Cabedelo,city,1,0,False,67736,2503209,1.47632,
2020-04-02,PB,Campina Grande,city,2,0,False,409731,2504009,0.48813,
2020-04-02,PB,Igaracy,city,1,0,False,6117,2502607,16.34788,
2020-04-02,PB,João Pessoa,city,23,0,False,809015,2507507,2.84296,
2020-04-02,PB,Patos,city,1,1,False,107605,2510808,0.92932,1.0
2020-04-02,PB,Sousa,city,1,0,False,69444,2516201,1.44001,
2020-04-02,PB,,state,29,1,False,4018127,25,0.72173,0.0345
2020-04-02,PE,Aliança,city,1,0,False,38386,2600708,2.60512,
2020-04-02,PE,Belo Jardim,city,1,0,False,76439,2601706,1.30823,
2020-04-02,PE,Camaragibe,city,2,0,False,157828,2603454,1.2672,
2020-04-02,PE,Caruaru,city,1,0,False,361118,2604106,0.27692,
2020-04-02,PE,Fernando de Noronha,city,2,0,False,3061,2605459,65.33812,
